epsilon,sample_index,delta_change_deg,J_change,unphysical
0.001,33,0.003562080957976832,4.389476481389543e-06,True
0.001,34,0.0007084043720979594,9.75798376653264e-07,True
0.001,35,-0.0010984879403324044,-3.0646965877567656e-07,True
0.001,36,-0.00043938541865529146,-4.327982951989051e-07,True
0.001,37,0.00048280904874076214,-6.995521726095577e-07,True
0.001,38,-0.0001006732319588366,-1.9693587345968183e-06,True
0.001,39,0.0025809327000203552,1.8783826097115708e-06,True
0.001,40,-0.0010019327993688876,1.803273629030766e-08,True
0.001,41,-0.0008090773029785225,-1.2465643142254429e-06,True
0.001,42,0.0007972066768395791,2.2407144485061398e-06,True
0.001,43,0.0013156277897579116,1.4377032377249632e-06,True
0.001,44,-0.0005715209738745841,-3.1403873091140344e-06,True
0.001,45,-0.0012601088805404004,-3.502387394858225e-06,True
0.001,46,-0.0002787212232640002,-2.2247412383158416e-07,True
0.001,47,-0.0016307708668428234,-7.484860665325777e-07,True
0.001,48,0.0025956923537187038,4.349267474938745e-06,True
0.001,49,0.0008840897351447552,9.552486439322327e-07,True
0.001,50,-0.0024327611250818393,-5.115461146412703e-07,True
0.001,51,0.001598022243708641,-2.5863366209105676e-08,True
0.001,52,-0.0006860705918505516,-7.687676197194737e-07,True
0.001,53,-0.0008136305962480606,1.5793328659776534e-06,True
0.001,54,0.0006253583585937861,1.592376731746406e-06,True
0.001,55,0.0004399302441520092,-1.0164847889689022e-06,True
0.001,56,-0.00039006658260021254,1.8901707006784702e-06,True
0.001,57,-0.00010203089359706041,7.898514671374202e-07,True
0.001,58,-0.0019765736571990544,-1.4321236122046693e-06,True
0.001,59,-0.002018994426514098,-5.292173304256853e-06,True
0.001,60,0.001355522740148274,-2.615656364557406e-07,True
0.001,61,0.001358940539684994,9.585640934096917e-07,True
0.001,62,-0.0020583245788330373,2.1077369228780785e-07,True
0.001,63,-7.958008301045538e-05,3.493830853826957e-06,True
0.001,64,0.0012627579597932481,2.4745635141716626e-06,True
0.001,65,0.005441226248226627,5.786369799727978e-06,True
0.001,66,-0.0024829852525272145,-2.2862192365011302e-06,True
0.001,67,-0.0004516610504659013,-7.870391001904564e-07,True
0.001,68,0.0008503782834026197,2.7360403069571354e-06,True
0.001,69,-0.0007149509625250516,-5.944250097075776e-07,True
0.001,70,-0.0019002224240729504,-9.971615724385652e-07,True
0.001,71,0.0002483539336779472,3.615474949255487e-06,True
0.001,72,0.000955946219427517,1.7817602009292943e-06,True
0.001,73,0.0025735063934426705,3.3213484481875444e-06,True
0.001,74,-0.000536856945444697,-3.1645142231813417e-06,True
0.001,75,-0.0015346337930353116,-1.269994067049085e-06,True
0.001,76,0.0010289084277772531,-2.0933471637316764e-06,True
0.001,77,-0.0009318698279408011,-2.3049948071132698e-06,True
0.001,78,-0.0008578806056647181,-1.434135922944585e-06,True
0.001,79,-0.0011589260724882422,-2.045523772734384e-06,True
0.001,80,0.001394092207878117,2.207608782670706e-06,True
0.001,81,0.000733202293783819,1.939940221414027e-06,True
0.001,82,-0.0008573669764295744,1.9897301496013542e-07,True
0.001,83,-0.0027991067781094614,-1.3081343196458955e-06,True
0.001,84,-0.0013377393109230695,3.197528932220861e-07,True
0.001,85,-0.003703770094293901,-3.76103458305313e-06,True
0.001,86,0.0016934665265111448,-6.741723429966318e-07,True
0.001,87,-0.00042101051217002805,-4.429703840456642e-06,True
0.001,88,0.0003496270304346183,1.342760355713818e-06,True
0.001,89,-0.00037073057832870404,1.03548326342226e-06,True
0.001,90,0.0019873628581805747,1.519665443091428e-06,True
0.001,91,-0.0016612743153423537,5.233884628891294e-07,True
0.001,92,-0.0005034991677490552,8.159675535870936e-07,True
0.001,93,0.0021949275540151802,7.836432820377409e-07,True
0.001,94,-0.000850974260732329,-1.5267994703145604e-06,True
0.001,95,-7.162706727470436e-05,1.7707624109172815e-06,True
0.001,96,0.0006679362877548556,-1.3042200565447498e-06,True
0.001,97,-0.00227414022686645,-5.275040606649017e-06,True
0.001,98,0.0017645507811323569,2.6816270372875817e-06,True
0.001,99,-0.0007823225711831583,-1.5035637135410451e-06,True
0.001,100,0.0003844224589251155,-1.988743502880433e-06,True
0.001,101,0.002272624293766512,1.2927579534655759e-06,True
0.001,102,0.00024092395829811153,-8.280968836447966e-07,True
0.001,103,0.0008017259854078418,-2.2348413766630493e-06,True
0.001,104,-0.0013230169077722564,-1.4362085990864137e-06,True
0.001,105,0.0030082946575937797,3.45240305662034e-06,True
0.001,106,-0.0006754923895400111,-6.518733673861743e-07,True
0.001,107,-0.0013966370585229981,-1.7267287242637291e-06,True
0.001,108,-0.00106703146053988,1.0295171497497202e-06,True
0.001,109,0.0012964058398594602,1.697769038995836e-06,True
0.001,110,0.0011771307342876014,7.918686096321237e-07,True
0.001,111,0.0024845364862322583,1.1789063599915162e-06,True
0.001,112,-0.000783626113129543,1.8826110800736207e-06,True
0.001,113,-0.0007483975767499373,-6.870007844828052e-07,True
0.001,114,-0.0011253237722073095,2.9669540450687204e-07,True
0.001,115,6.075772980551619e-05,-9.738000996337148e-07,True
0.001,116,-0.000539464374462284,1.2362568469793944e-07,True
0.001,117,-0.0007535255642885375,9.14095570361817e-07,True
0.001,118,0.0010756976569581411,4.185128990941492e-06,True
0.001,119,-0.0014650917537863961,-1.1614682481463773e-06,True
0.001,120,-0.0005787193701465299,-1.3236281333831035e-07,True
0.001,121,-0.000602344326502191,-6.352817446923786e-07,True
0.001,122,0.00010944951897684518,-1.1349145372617497e-06,True
0.001,123,-0.001154426773268824,-5.987875616661475e-07,True
0.001,124,0.0006177768033097664,-1.7482595476674134e-06,True
0.001,125,-0.0011241965937074383,-2.2107260396267425e-06,True
0.001,126,-0.0008079502705591324,1.36974118965065e-06,True
0.001,127,-0.002244557414570636,-4.300105431228468e-07,True
0.001,128,0.0016554558509511708,2.056919767054466e-06,True
0.001,129,0.0007455409760659393,-5.9874285873035e-07,True
0.001,130,-0.0018156539632911972,-6.093337541045879e-07,True
0.001,131,-0.001108495472617932,-8.467424776580079e-07,True
0.001,132,0.00283471034407512,3.471651820866062e-06,True
0.001,133,2.0146761077199926e-05,-2.5899985826860483e-07,True
0.001,134,-0.0007850455393381139,-1.1964594081835533e-06,True
0.001,135,0.0004670502572317048,5.261113457596944e-07,True
0.001,136,0.0017749752763691617,3.766490544676593e-06,True
0.001,137,0.0008806233613789516,5.595742660013947e-06,True
0.001,138,-0.000617791050725458,-9.881310964951484e-07,True
0.001,139,-0.0017272431546402345,-3.4365365019130983e-06,True
0.001,140,7.559269048940109e-05,1.900553147863443e-07,True
0.001,141,-0.001458111341609225,-2.8098818668966657e-06,True
0.001,142,0.0003780702120792512,4.462210948231321e-06,True
0.001,143,-8.360971962062536e-05,-3.249998448896785e-06,True
0.001,144,-0.0027155155946942955,-6.127837890269189e-06,True
0.001,145,-0.00015035360783599572,1.5336027730725177e-07,True
0.001,146,-0.0021013528247557645,-4.6532442636183086e-06,True
0.001,147,-0.0020041321959318736,-3.1382467978458006e-09,True
0.001,148,-0.00037970441028178925,8.187917054924831e-07,True
0.001,149,-0.00014400554056237524,-1.6433442814219046e-06,True
0.001,150,-0.0003877122885747042,7.762395955023677e-07,True
0.001,151,-0.0023900652377015774,-3.600617685822066e-06,True
0.001,152,0.0011586131411895906,1.8580798710511603e-06,True
0.001,153,-0.0023476983539403307,-2.662610461282716e-06,True
0.001,154,-0.0024768545624347382,-2.6311274219821545e-06,True
0.001,155,-0.0023133590614037303,-3.890333455634082e-06,True
0.001,156,0.0012590254884692342,2.7530479085619702e-06,True
0.001,157,-0.0009120888197813315,-4.3140868357695317e-07,True
0.001,158,-0.0019605813254841564,-5.59286215273333e-06,True
0.001,159,0.0010393757151696548,-4.0713195008021397e-07,True
0.001,160,0.0020766126695193066,3.8843021073937944e-06,True
0.001,161,-0.002684000552488186,-2.4884088117745062e-06,True
0.001,162,0.0007515796595747304,-5.090933265367026e-07,True
0.001,163,0.00047947093851874456,2.6780322409762636e-06,True
0.001,164,-0.002311955881427963,-5.585713362836475e-06,True
0.001,165,0.0056075033808582475,7.398918861633089e-06,True
0.001,166,-1.3901316151532228e-05,-6.246184986648945e-07,True
0.001,167,0.0008088971994624217,2.1522354716682623e-06,True
0.001,168,-0.00029445134649108695,4.206748730264942e-07,True
0.001,169,-9.680902091346866e-05,-3.4078141471459433e-06,True
0.001,170,0.0014853064884050582,-1.5766231957984461e-06,True
0.001,171,-0.0009771261143320942,-1.0585629292379078e-06,True
0.001,172,0.0016310036772786418,3.7748302729526118e-06,True
0.001,173,-0.000610226963761562,4.170777164072201e-06,True
0.001,174,0.000656110358693951,-1.0198950704115584e-07,True
0.001,175,0.0010063377068902923,3.1243575065315055e-07,True
0.001,176,0.0004903581106319166,2.354242525967609e-06,True
0.001,177,0.0014382834232691266,8.285825497181265e-07,True
0.001,178,-0.002792402046924991,-7.272341011558409e-07,True
0.001,179,0.0019704299528378044,2.3421059487174767e-06,True
0.001,180,-0.0018131105664522806,-8.210321848483443e-07,True
0.001,181,-0.0006440706213908243,-3.12140954060805e-06,True
0.001,182,-0.001059396693172232,2.7567789312593627e-06,True
0.001,183,0.0009134995671402635,-1.5049801712838096e-07,True
0.001,184,-0.0017481873056119923,-3.2642368727204413e-06,True
0.001,185,-0.00039555717357586673,9.622719864023355e-07,True
0.001,186,0.0010563947714068433,-6.012713492514754e-07,True
0.001,187,0.0011899267919588397,2.6984520573036797e-06,True
0.001,188,0.0015497157268526962,1.745945052035805e-06,True
0.001,189,-0.0007430302259727739,-1.5884946946553152e-06,True
0.001,190,-0.0013051389889788823,7.335581521245027e-07,True
0.001,191,0.0012651668810121919,4.76869927576104e-06,True
0.001,192,-0.0038734627740133476,-3.1518595251210646e-06,True
0.001,193,0.002326762059542631,3.065366238241135e-06,True
0.001,194,-0.0008719089933713065,-1.832080867484806e-06,True
0.001,195,0.0002561287390285827,7.352882126325511e-07,True
0.001,196,-0.0005839907963114399,-1.813271877555006e-06,True
0.001,197,0.0022437022521692995,2.2768969389717203e-06,True
0.001,198,-9.764066702899754e-05,1.115860783027639e-06,True
0.001,199,-0.0029484482538713053,-2.4608402052813533e-06,True
0.005,0,-0.004454624006768881,-6.9273453002244995e-06,True
0.005,1,0.013865793484193034,8.81398066594763e-06,True
0.005,2,0.004274361362185175,1.0064495802659945e-05,True
0.005,3,-0.001831499104433476,-2.743980886753261e-06,True
0.005,4,8.046641239545238e-05,8.763354828049061e-06,True
0.005,5,-0.004009361243063836,2.201660005158451e-06,True
0.005,6,0.007238501130068187,-9.653969147843666e-06,True
0.005,7,-0.0023804213131093377,9.809234134638273e-06,True
0.005,8,-0.003363688590205527,-5.843366341301212e-06,True
0.005,9,0.0018346638391975034,6.7816068177600775e-06,True
0.005,10,-0.016780697622007068,-3.1972638488721866e-05,True
0.005,11,4.185463410522061e-06,-1.1773824627480528e-05,True
0.005,12,0.005028897787248354,-8.164611762093849e-06,True
0.005,13,-0.004795619153764363,1.1298058692049348e-05,True
0.005,14,-0.0008787003550949635,-9.177710293316321e-06,True
0.005,15,0.007665844207014771,6.264403237924571e-06,True
0.005,16,-0.017117873530818173,-1.7269151000139787e-05,True
0.005,17,0.0008974873839058262,9.56463231184361e-06,True
0.005,18,9.078545859964038e-05,3.7807622032398625e-06,True
0.005,19,0.00010518609722964811,-1.2072487476470772e-06,True
0.005,20,0.007797318762509775,1.6859086189292827e-05,True
0.005,21,0.004482032901769628,1.0769857348953e-05,True
0.005,22,-0.01771955491366839,-4.732332581244836e-05,True
0.005,23,0.003583907947561471,1.2594267007145013e-05,True
0.005,24,0.009185647059311464,6.010720045003526e-06,True
0.005,25,-0.003995941121232249,-1.2724051295352062e-05,True
0.005,26,0.00554749817431599,4.418854944832767e-06,True
0.005,27,-0.01091632806598497,-2.4362219902034077e-05,True
0.005,28,-0.00266383699771211,-1.3602577021317591e-05,True
0.005,29,0.00019033998204420755,-4.425415492753659e-06,True
0.005,30,-0.0020284690049905407,-4.9819987086099915e-06,True
0.005,31,-0.002325390521448867,-1.8030834772638643e-05,True
0.005,32,-0.00617473053739559,-7.241864501225659e-06,True
0.005,33,0.011636142662251103,6.805037505944883e-06,True
0.005,34,0.0023523538512542075,-6.289815185316419e-06,True
0.005,35,-0.006867012401070127,-7.361951362160057e-06,True
0.005,36,-0.007634289552079565,-2.8894526115479102e-06,True
0.005,37,0.008592701394452007,1.0265770700474547e-05,True
0.005,38,0.01131413056006636,2.1943174379833452e-05,True
0.005,39,0.012945864061208567,2.0605623330938877e-05,True
0.005,40,0.0006293625625772847,1.3200430518525014e-05,True
0.005,41,0.011548470324211024,1.0638164185578641e-05,True
0.005,42,0.012031196027209035,1.763297886065926e-05,True
0.005,43,0.016904834258038903,1.3803728552801153e-06,True
0.005,44,-0.004626537006867437,-8.46073916591604e-06,True
0.005,45,-0.0025010551003035175,1.1295027482288722e-05,True
0.005,46,0.006081910254444267,1.356102210667981e-05,True
0.005,47,9.972476833297605e-05,7.263538421516114e-06,True
0.005,48,0.009780267789935237,1.319825809915215e-05,True
0.005,49,0.007848833213497386,1.1833568763486985e-05,True
0.005,50,0.0014997300451753404,-7.422548480981103e-06,True
0.005,51,-0.009140048186203842,-3.4388172203709405e-06,True
0.005,52,-0.0020666266872737538,1.479765190709123e-05,True
0.005,53,-0.003282983789095084,-1.4499539206864337e-05,True
0.005,54,0.0011163117472356987,9.570559739949247e-06,True
0.005,55,-0.014466171839536912,-1.1808898012884844e-05,True
0.005,56,0.0034660651647051566,-7.773010137844538e-06,True
0.005,57,-0.004812127639794994,-6.029923723741004e-06,True
0.005,58,0.003632454567210175,-9.2068972188733e-06,True
0.005,59,0.003681089901597545,2.6605374561991524e-06,True
0.005,60,0.002389381754891673,4.880090851346053e-06,True
0.005,61,0.002484420532969267,-8.257797226549762e-06,True
0.005,62,0.010079245937610892,6.071373647519029e-06,True
0.005,63,0.0077549611579996736,-2.664387270907495e-06,True
0.005,64,-0.016600301728626476,-1.5424935106830504e-05,True
0.005,65,-0.0026210975707705586,3.9772559178793965e-06,True
0.005,66,0.007008701845890641,3.2026655998520365e-06,True
0.005,67,0.0033244043166611448,5.648837688177963e-06,True
0.005,68,-0.006487989455060017,-1.7785624636435654e-05,True
0.005,69,-0.009068702741352297,-4.522470387662708e-06,True
0.005,70,-0.005364544599686383,-1.2427273694635282e-05,True
0.005,71,-0.009481770335000306,-2.0906049894055256e-06,True
0.005,72,-0.0019294020913278587,-4.4019443895641774e-06,True
0.005,73,0.010648335973623801,1.723551790168941e-05,True
0.005,74,0.0020097872972257846,1.0194685874723164e-06,True
0.005,75,-0.007977081352844806,-6.678243160855579e-06,True
0.005,76,0.00993589428959396,6.048484536367443e-06,True
0.005,77,-0.002154013876502603,-9.649214990895341e-06,True
0.005,78,-0.004545214357385419,7.279275054788634e-06,True
0.005,79,0.00488993294757023,-4.4182173084342247e-07,True
0.005,80,0.00999975076583226,-3.878815159383264e-06,True
0.005,81,0.015537743160042083,2.9433344453853177e-05,True
0.005,82,0.008223233971591526,1.94166610722607e-05,True
0.005,83,0.00876099544544573,-6.291185388562423e-06,True
0.005,84,0.00265787407192164,4.543305633410155e-06,True
0.005,85,0.016167966150280932,1.0986028116589941e-05,True
0.005,86,0.0007946590163427913,8.560602271483891e-06,True
0.005,87,-0.0006231498143414171,-8.534258384228222e-06,True
0.005,88,0.00513989639677348,1.2888179668903849e-05,True
0.005,89,-0.013420227711534949,-2.43360946177891e-05,True
0.005,90,0.00785894523846764,1.5342998249671946e-05,True
0.005,91,-0.009154548918267835,-7.81371427101274e-06,True
0.005,92,-3.5142085831552095e-05,8.409749054277826e-06,True
0.005,93,0.018365708923091972,1.989565759797675e-05,True
0.005,94,-0.010046817475870995,-7.531569510945205e-06,True
0.005,95,0.0009576180062431661,-8.749918780377036e-06,True
0.005,96,0.004354387808145788,-8.930494786972554e-07,True
0.005,97,0.007684380242711342,1.9869054384127893e-05,True
0.005,98,-0.0014781221803517042,-1.0939910962726868e-05,True
0.005,99,-0.006919779227470002,-8.737357464101703e-06,True
0.005,100,0.002631114416249858,7.9197596171178e-06,True
0.005,101,-0.008708989894412156,-1.567947209701187e-05,True
0.005,102,-0.00369862526404674,-6.429179770242599e-06,True
0.005,103,0.0019983820922462314,5.9310989030201405e-06,True
0.005,104,-0.010338611622422889,-2.221609460614088e-06,True
0.005,105,-0.0011239420189284033,4.735066066678673e-06,True
0.005,106,0.0024259227945506723,3.6119192823244606e-06,True
0.005,107,0.005124456252019627,6.677345875902643e-06,True
0.005,108,-0.0008053421406977179,1.3895069131686366e-05,True
0.005,109,0.004235041582816734,1.7178231107601444e-05,True
0.005,110,-0.008139556003911252,-5.959983824133097e-06,True
0.005,111,-0.004844742438837812,-1.0123572614741116e-05,True
0.005,112,-0.0049030173100739205,2.038703416168408e-06,True
0.005,113,-0.00553324780570108,-1.5542213281729417e-05,True
0.005,114,0.015562761904625688,1.6197332630456945e-05,True
0.005,115,-0.0037763244709978494,3.4189836368297977e-08,True
0.005,116,0.009907603166013246,1.2033198174627585e-05,True
0.005,117,0.0064474157230769436,1.7335377145825254e-05,True
0.005,118,-0.0011982871149385232,-1.1416210853733982e-05,True
0.005,119,-0.008113786755977515,-3.0017529468035625e-05,True
0.005,120,-0.00019382637641385259,-1.1071359854727264e-05,True
0.005,121,0.009859256483892409,3.280044426050635e-05,True
0.005,122,0.010133992825164029,4.124054784700529e-06,True
0.005,123,-0.0037390649083413052,-1.775239841739218e-06,True
0.005,124,-0.0044671070801527435,4.010565741466299e-06,True
0.005,125,0.0008207766693217877,1.2423517639342102e-05,True
0.005,126,-0.0038447466575242117,1.3698612570389734e-06,True
0.005,127,-0.003996891203545516,-2.7155570520194516e-07,True
0.005,128,-0.015481941504166485,-1.3788781911133752e-05,True
0.005,129,-0.014426528254631421,-2.2718646426334033e-06,True
0.005,130,0.0013360908298807317,-5.915139229753161e-06,True
0.005,131,-0.009357589392436694,-2.1601327258036207e-05,True
0.005,132,-0.0010416176734260318,1.4594424276731521e-06,True
0.005,133,-0.0215803432529853,-2.7657353289082393e-05,True
0.005,134,-0.009386373435312123,-1.85577860168408e-05,True
0.005,135,-0.003199472138526005,-2.058860007798924e-05,True
0.005,136,0.01116594086211009,1.3134525139284203e-05,True
0.005,137,0.004352228801160152,-1.7307334027501231e-06,True
0.005,138,0.003199739603871876,3.18576033463136e-06,True
0.005,139,-0.00703859994533218,-1.682426878241855e-05,True
0.005,140,-0.0012871335677182572,-6.921817585974627e-06,True
0.005,141,-0.008163249740714917,-6.496943809931183e-06,True
0.005,142,0.00034263176988957866,-9.73798941848042e-07,True
0.005,143,0.014447139135871367,1.128707737458115e-05,True
0.005,144,-0.012373801111632332,3.6095842810418555e-06,True
0.005,145,0.0006896761130477103,4.019980043543786e-06,True
0.005,146,0.0027288427582696784,3.254857700057956e-06,True
0.005,147,0.0020774706503523532,-1.7050752828765697e-06,True
0.005,148,-0.009962970460364318,-8.018909904893012e-06,True
0.005,149,0.014048737643946652,2.084264339012598e-05,True
0.005,150,-0.001054455249729358,-1.2615706292431333e-05,True
0.005,151,-0.0005399029281250023,8.821817746522409e-06,True
0.005,152,-0.006274324450917135,1.5713738433599522e-05,True
0.005,153,-0.0003775009905311322,5.825846988733591e-06,True
0.005,154,0.01708707740325366,1.3994790366931437e-05,True
0.005,155,0.005371328865976466,8.338307510439083e-06,True
0.005,156,0.012871697213281408,7.163208575255292e-06,True
0.005,157,0.0017265927909377865,1.3167853644822924e-05,True
0.005,158,-0.006518487042036725,-1.3989649054163555e-05,True
0.005,159,0.005947220020107835,5.420718938463354e-06,True
0.005,160,-0.005907231363725174,1.3837313917759025e-06,True
0.005,161,-0.013746381098638238,-1.4742753912905943e-05,True
0.005,162,0.006040092437938682,1.725798627600847e-06,True
0.005,163,0.022201370888399907,2.0450010536635782e-05,True
0.005,164,0.013807590902167988,2.4245894604165916e-05,True
0.005,165,0.006259990842437446,1.0826246374990092e-05,True
0.005,166,0.007258351660549778,1.2004702287932156e-05,True
0.005,167,0.005301034991301634,8.937580926370037e-06,True
0.005,168,0.006497219250952924,4.6319811556928825e-06,True
0.005,169,-0.002909359094044106,-1.0823799369168163e-05,True
0.005,170,0.004791714466882979,1.1697615621978491e-05,True
0.005,171,0.002943388185183693,2.7987752080245454e-06,True
0.005,172,0.0068205696632794854,3.19282365701494e-06,True
0.005,173,0.007293797930856272,1.3058183917578903e-05,True
0.005,174,-0.002473985599177553,-2.0158587755378377e-06,True
0.005,175,-0.0015576195612965194,1.0044855612864265e-05,True
0.005,176,0.0064445437509270675,-3.3605970668672963e-06,True
0.005,177,-0.010872047722045863,-1.6653865802348372e-05,True
0.005,178,-0.0030734517991923838,4.473452735159755e-06,True
0.005,179,-0.0030119930653356164,1.2650595342580256e-05,True
0.005,180,-0.0052430392803408665,4.2880477741421424e-06,True
0.005,181,0.0016102116689431512,4.750546906694825e-06,True
0.005,182,-0.001728325182579482,-2.977640183820379e-06,True
0.005,183,-0.012055937672169392,-1.2426544584991095e-05,True
0.005,184,0.018724155553936583,1.667574224136978e-05,True
0.005,185,0.0018846850310083596,1.3044659546410792e-05,True
0.005,186,0.0014005425447791708,3.791328620099399e-06,True
0.005,187,-0.013091226262233135,-1.616924506825379e-05,True
0.005,188,0.006033490938609276,-4.636570299424575e-06,True
0.005,189,0.0005820863393459774,1.8203077402842438e-06,True
0.005,190,-0.002208294571385494,-1.2162414433317115e-05,True
0.005,191,-0.005647122801825333,-3.460788234009582e-07,True
0.005,192,-0.00830824197581137,-1.9012024598707294e-05,True
0.005,193,0.011757873798458718,1.0772275500985778e-05,True
0.005,194,0.00463280341081429,8.840768575293229e-06,True
0.005,195,-0.004182758909546891,4.93894824263319e-06,True
0.005,196,0.0026626421102911024,1.0021904803567822e-05,True
0.005,197,-0.00948535021971253,-2.619883666029818e-05,True
0.005,198,0.00534273989788403,3.2759846888413824e-06,True
0.005,199,-0.009103070461641494,-1.3526527099644997e-05,True
0.01,0,0.01815618305308675,1.5953458755990635e-05,True
0.01,1,-0.027438935792542196,-1.0853901935571272e-05,True
0.01,2,0.004749821475368066,-8.082256239990565e-06,True
0.01,3,-0.01806869014168555,-1.5023584483582486e-05,True
0.01,4,0.005703126503046718,1.2181792323975524e-05,True
0.01,5,0.02112360658457746,7.139212959368646e-06,True
0.01,6,0.006115429555329399,2.3139356475021522e-05,True
0.01,7,0.024303841686123207,2.8044964170158282e-05,True
0.01,8,-0.036409212363182064,-3.949778775501865e-05,True
0.01,9,-0.001888735262259189,-6.598118716949486e-07,True
0.01,10,-0.021423971855167423,-2.9258702269233106e-05,True
0.01,11,-0.019441140490165765,-5.1743015745741444e-05,True
0.01,12,0.011493812304227191,-1.191707208418255e-05,True
0.01,13,-0.005566660893506992,-2.8296116319445966e-05,True
0.01,14,-0.024862307116364946,-2.2736794460732207e-05,True
0.01,15,-0.011752081254051916,-1.505165164477143e-05,True
0.01,16,0.018064666133437157,3.2472460946045625e-05,True
0.01,17,-0.03266744587057957,-2.2638955280408768e-05,True
0.01,18,-0.014834273934823727,1.3886823490287525e-05,True
0.01,19,-0.014918717333298304,-2.7208252717736414e-05,True
0.01,20,0.03170101312201723,5.772560644125811e-05,True
0.01,21,0.0008785143820659869,1.6624101484851578e-05,True
0.01,22,0.008425594446968887,1.4072316656777578e-05,True
0.01,23,-0.017740566368132704,-2.0490441501177376e-05,True
0.01,24,-0.0006091907169185617,1.3539867536500882e-05,True
0.01,25,-0.03588381805958463,-5.866457963221543e-05,True
0.01,26,0.00507662777020812,3.1269538185753343e-06,True
0.01,27,0.007370452578413733,3.355637327796812e-05,True
0.01,28,-0.012226350800062846,9.078113607445537e-06,True
0.01,29,-0.04416429950593326,-8.600835053167166e-05,True
0.01,30,-0.016273568466157684,-1.7901300184770125e-05,True
0.01,31,0.01613435037644706,4.347694582949001e-05,True
0.01,32,0.02170438735179303,3.8764372781677214e-05,True
0.01,33,0.005149188932474402,3.5896933885861543e-06,True
0.01,34,0.021045728503992223,6.530271388691805e-05,True
0.01,35,-0.007482888669930077,-7.06645907043793e-06,True
0.01,36,-0.004020776110987612,1.4850272330758918e-07,True
0.01,37,-0.010858241134449997,-5.68511925498269e-06,True
0.01,38,0.008027989340064323,2.2352901774349426e-05,True
0.01,39,-0.023348196973877577,-7.798346836129094e-06,True
0.01,40,0.011967448363236599,7.731731668316616e-06,True
0.01,41,0.03178152922392741,3.762750535946796e-05,True
0.01,42,-0.009012557660089016,-2.354674824745634e-05,True
0.01,43,0.0030236984509777187,4.111210324595632e-06,True
0.01,44,0.014795093891844857,3.347382272348917e-05,True
0.01,45,0.007766006362302846,-5.792754513803122e-06,True
0.01,46,-0.011515245712971023,-2.456846400955212e-05,True
0.01,47,0.02542846208117311,2.559479945555762e-05,True
0.01,48,-0.003977753662361749,-1.7016320159497778e-05,True
0.01,49,0.012093859805251128,2.370925795677943e-05,True
0.01,50,0.02372020069922698,2.375155454811123e-05,True
0.01,51,-0.0010359307053420252,2.4950399208681015e-05,True
0.01,52,-0.015739223224329635,-2.6278815059529656e-05,True
0.01,53,-0.023188518424216653,-2.1950429396688093e-05,True
0.01,54,0.019215850610379448,4.604654891183016e-05,True
0.01,55,-0.018963971357614184,-3.7483495607740225e-06,True
0.01,56,0.023990908554225143,4.047106615500534e-05,True
0.01,57,-0.021411281608823884,-4.0518458774134805e-05,True
0.01,58,0.001255776738346981,-2.9057171508901566e-05,True
0.01,59,-0.017235951284128248,1.7438943924995287e-06,True
0.01,60,0.0037189454851258574,1.1748023737110161e-05,True
0.01,61,0.027397989533906042,3.243140208959022e-05,True
0.01,62,-0.03368948426126295,-5.633999196968942e-05,True
0.01,63,-0.011275132502081675,-4.032648371194575e-06,True
0.01,64,0.0031175074176985618,-1.4076464184477333e-05,True
0.01,65,-0.01301455363765669,-8.159261399151227e-06,True
0.01,66,-0.0076431326342287775,-1.5248305959201375e-05,True
0.01,67,-0.0007157581495143006,4.2568705451856426e-06,True
0.01,68,0.018443093934038757,2.0108037659243364e-05,True
0.01,69,0.005991530135336376,-5.050104682890327e-06,True
0.01,70,0.0011641273688063336,-1.0930584849806746e-05,True
0.01,71,-0.005332421539588239,2.072777411042323e-06,True
0.01,72,0.0002185948312671826,-6.09938702950813e-06,True
0.01,73,0.02030995744327413,1.6745131896176574e-06,True
0.01,74,0.009565297830718578,-1.9757615308743648e-05,True
0.01,75,-0.02003848047832335,-3.207157101695231e-05,True
0.01,76,0.001071941877750504,7.660506242401777e-06,True
0.01,77,0.0034570760898056108,-2.1365632037029236e-05,True
0.01,78,0.022698209711798256,-4.11119238912655e-06,True
0.01,79,0.019939365492753325,-3.4707292826743896e-06,True
0.01,80,0.005244445980128631,1.034056644291792e-05,True
0.01,81,-0.031130939232326682,-3.737892583742519e-05,True
0.01,82,0.01782763417205757,4.1889641354302815e-05,True
0.01,83,0.0013972405642910246,-4.379441677134638e-07,True
0.01,84,-0.01800516870683566,-5.4560169078579634e-06,True
0.01,85,-0.018434396628947525,-4.719569237521953e-06,True
0.01,86,0.0021516102627714417,-4.500394494511006e-06,True
0.01,87,0.021858966671643998,1.381979265376379e-05,True
0.01,88,0.020743657406313787,2.5514231181028232e-05,True
0.01,89,0.0003492803465263705,1.0155565439757056e-05,True
0.01,90,0.007110694822586083,-1.2307898896867994e-05,True
0.01,91,0.0016384839908845095,-4.9093141918366e-06,True
0.01,92,-0.008370831216453212,-2.1483303591213893e-05,True
0.01,93,-0.017255859113138428,-1.1001217369837474e-05,True
0.01,94,0.020239887818746638,1.1209553252341381e-05,True
0.01,95,-0.006670336628641138,-1.886471122929459e-05,True
0.01,96,0.00887939832521667,5.402573981697079e-06,True
0.01,97,-0.00864037880948132,-1.2327136574103933e-05,True
